Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_0.5.1,./setup.py,57,2,44,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,docs/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,docs/source/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,tests/debug.py,114,69,75,2,5,3,6,7,9,13.60964047443681,1.2,30.319433158222125,1.6844129532345624,25.26619429851844,14,71.00129422406138
lightning_0.5.1,tests/test_models.py,1658,750,975,13,198,143,264,211,407,1558.7183271115969,8.666666666666666,27234.89053829981,1513.0494743499894,3142.4873698038245,103,25.03285701142487
lightning_0.5.1,tests/test_logging.py,140,80,89,2,6,3,6,8,9,17.509775004326936,1.0,27.0,1.5,27.0,5,67.953134828878
lightning_0.5.1,examples/__init__.py,5,2,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,examples/domain_templates/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,examples/domain_templates/gan.py,178,95,108,4,10,6,11,14,17,41.219280948873624,2.2,142.3950740849544,7.9108374491641325,64.72503367497926,15,66.04873926711099
lightning_0.5.1,examples/multi_node_examples/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_0.5.1,examples/multi_node_examples/multi_node_ddp2_demo.py,55,21,23,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,92.97317762628258
lightning_0.5.1,examples/multi_node_examples/multi_node_ddp_demo.py,55,21,23,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,92.97317762628258
lightning_0.5.1,examples/basic_examples/lightning_module_template.py,253,129,130,7,23,15,28,30,43,123.69340944371453,4.260869565217392,899.0276943432305,49.94598301906836,210.99629561116632,24,63.688409362590626
