Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_1.0.0,tests/utilities/test_apply_func_torchtext.py,65,34,39,1,1,3,6,2,9,0.0,3.0,27.0,1.5,9.0,5,88.08997439782716
lightning_1.0.0,benchmarks/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,benchmarks/test_parity.py,115,62,73,3,9,5,9,12,14,33.28421251514428,1.5,75.28421251514428,4.182456250841349,50.18947501009619,10,72.25138754686125
lightning_1.0.0,rapid_prototyping_templates/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pl_examples/test_examples.py,94,14,34,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,87.77845005082264
lightning_1.0.0,pl_examples/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pl_examples/bug_report_model.py,133,65,67,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,20,82.1832937181955
lightning_1.0.0,pl_examples/domain_templates/imagenet.py,269,135,209,9,25,14,26,34,40,144.62572975734892,4.68,952.3730438820636,52.90961354900353,203.4985136500136,25,49.86205275659058
lightning_1.0.0,pl_examples/domain_templates/generative_adversarial_net.py,213,112,132,4,10,6,11,14,17,41.219280948873624,2.2,142.3950740849544,7.9108374491641325,64.72503367497926,15,65.26955701356512
lightning_1.0.0,pl_examples/domain_templates/unet.py,122,56,70,4,17,24,41,21,65,77.48686830125578,4.823529411764706,1377.1206978476937,76.50670543598298,285.50063248061946,14,70.65192280041235
lightning_1.0.0,pl_examples/domain_templates/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pl_examples/domain_templates/semantic_segmentation.py,246,137,156,5,13,9,16,18,25,59.715356810271004,3.076923076923077,320.7634616494086,17.820192313856033,104.2481250360578,27,62.44972415841203
lightning_1.0.0,pl_examples/domain_templates/reinforce_learn_Qnet.py,375,172,186,9,22,13,24,31,37,126.63682062300134,4.909090909090909,899.8622025593615,49.9923445866312,183.3052634843144,32,60.20495904427483
lightning_1.0.0,pl_examples/domain_templates/computer_vision_fine_tuning.py,454,201,289,9,40,33,49,49,82,241.40644880847532,5.5125,2537.9892172861773,140.9994009603432,460.4062072174471,48,49.67719787289577
lightning_1.0.0,pl_examples/basic_examples/mnist.py,112,63,63,3,4,3,5,7,8,12.75488750216347,1.875,42.11032383086406,2.3394624350480036,22.458839376460833,10,78.65861317560608
lightning_1.0.0,pl_examples/basic_examples/autoencoder.py,105,50,58,3,4,4,7,7,11,12.75488750216347,2.625,81.06237337441333,4.503465187467407,30.880904142633646,7,80.64321824212207
lightning_1.0.0,pl_examples/basic_examples/image_classifier.py,126,72,72,3,4,3,5,7,8,12.75488750216347,1.875,42.11032383086406,2.3394624350480036,22.458839376460833,12,76.85554066912543
lightning_1.0.0,pl_examples/basic_examples/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,.github/prepare-nightly_pkg-name.py,12,10,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,.github/prepare-nightly_version.py,16,13,13,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/__init__.py,79,32,56,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,4,84.34163422490609
lightning_1.0.0,pytorch_lightning/accelerators/dp_accelerator.py,164,99,101,3,11,6,12,14,18,42.808635307173745,1.6363636363636365,112.14390861333307,6.23021714518517,68.53238859703687,34,65.9196749052093
lightning_1.0.0,pytorch_lightning/accelerators/ddp_cpu_spawn_accelerator.py,235,121,127,8,30,18,35,38,53,171.20671786825557,4.666666666666667,1297.9874049917134,72.11041138842853,278.14015821251,32,61.963100517170226
lightning_1.0.0,pytorch_lightning/accelerators/cpu_accelerator.py,73,40,40,1,6,3,6,7,9,15.509775004326936,0.5,12.63309714925922,0.701838730514401,25.26619429851844,11,82.6950874828311
lightning_1.0.0,pytorch_lightning/accelerators/gpu_accelerator.py,113,67,66,1,6,3,6,7,9,15.509775004326936,0.5,12.63309714925922,0.701838730514401,25.26619429851844,15,75.54130193000944
lightning_1.0.0,pytorch_lightning/accelerators/ddp_cpu_slurm_accelerator.py,202,99,105,6,20,12,23,26,35,101.94833690207419,3.45,567.5780959655369,31.53211644252983,164.51539013493823,25,66.72142360917688
lightning_1.0.0,pytorch_lightning/accelerators/ddp_torchelastic_accelerator.py,204,101,107,6,20,12,23,26,35,101.94833690207419,3.45,567.5780959655369,31.53211644252983,164.51539013493823,25,66.49454028641598
lightning_1.0.0,pytorch_lightning/accelerators/ddp_accelerator.py,309,170,178,10,45,27,52,55,79,280.35267028370896,5.777777777777778,2638.869522573256,146.60386236518087,456.72741736844813,45,54.43723808607993
lightning_1.0.0,pytorch_lightning/accelerators/ddp_spawn_accelerator.py,262,139,144,9,43,27,52,52,79,261.858709465171,5.441860465116279,2450.658805338517,136.1477114076954,450.3347377331463,38,58.08221572759437
lightning_1.0.0,pytorch_lightning/accelerators/ddp2_accelerator.py,216,115,121,7,16,10,19,23,29,83.65148445440323,4.15625,545.2305770159968,30.290587611999822,131.18329672565338,34,64.0554188917578
lightning_1.0.0,pytorch_lightning/accelerators/horovod_accelerator.py,165,98,100,7,23,12,23,30,35,123.69340944371453,3.5,601.0940979620435,33.394116553446864,171.74117084629816,34,62.84765829447097
lightning_1.0.0,pytorch_lightning/accelerators/accelerator.py,228,141,158,8,32,17,33,40,50,184.0,4.125,1097.6476695705187,60.98042608725104,266.09640474436816,44,52.00268007894106
lightning_1.0.0,pytorch_lightning/accelerators/__init__.py,27,14,14,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/accelerators/ddp_slurm_accelerator.py,207,104,110,6,21,13,25,27,38,107.74844088268091,3.5714285714285716,645.3061610078994,35.85034227821663,180.68572508221183,26,65.73341149248041
lightning_1.0.0,pytorch_lightning/accelerators/ddp_cpu_torchelastic_accelerator.py,201,99,105,6,20,12,23,26,35,101.94833690207419,3.45,567.5780959655369,31.53211644252983,164.51539013493823,25,66.72142360917688
lightning_1.0.0,pytorch_lightning/accelerators/tpu_accelerator.py,331,178,190,7,39,24,43,46,67,225.78217099003092,3.858974358974359,1428.124025228228,79.34022362379045,370.0786510558199,48,54.518595408819664
lightning_1.0.0,pytorch_lightning/accelerators/accelerator_connector.py,408,239,277,11,100,76,148,111,224,702.4393667824828,8.14,12388.66611406813,688.2592285593405,1521.9491540624238,108,34.77646432700847
lightning_1.0.0,pytorch_lightning/cluster_environments/__init__.py,16,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/cluster_environments/slurm_environment.py,79,41,40,3,8,5,9,11,14,28.75488750216347,1.6875,81.72907199030617,4.540503999461453,48.43204266092217,11,80.76257570080638
lightning_1.0.0,pytorch_lightning/cluster_environments/cluster_environment.py,26,9,9,0,0,0,0,0,0,0,0,0,0.0,0,5,100.0
lightning_1.0.0,pytorch_lightning/cluster_environments/torchelastic_environment.py,47,23,27,1,4,2,4,5,6,8.0,0.5,6.965784284662087,0.3869880158145604,13.931568569324174,7,90.32501310708747
lightning_1.0.0,pytorch_lightning/overrides/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/overrides/data_parallel.py,331,213,206,10,46,28,51,56,79,287.3031309274962,5.543478260869565,2543.242715322836,141.29126196237976,458.78103884255074,53,50.86697561483353
lightning_1.0.0,pytorch_lightning/core/decorators.py,64,13,12,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,1,59.52056677344192
lightning_1.0.0,pytorch_lightning/core/memory.py,391,174,171,13,52,31,61,65,92,344.528581679171,7.625,4224.691020839461,234.7050567133034,554.0578387986178,53,52.314027175545434
lightning_1.0.0,pytorch_lightning/core/__init__.py,21,3,6,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.0.0,pytorch_lightning/core/hooks.py,600,89,58,0,0,0,0,0,0,0,0,0,0.0,0,37,100.0
