Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
lightning_1.8.0,src/lightning_app/cli/cmd_pl_init.py,173,105,135,7,32,23,42,39,65,179.65148445440323,4.59375,1578.1880687883997,87.67711493268888,343.5511442260462,17,44.755106456281005
lightning_1.8.0,src/lightning_app/cli/lightning_cli_delete.py,49,14,30,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/cmd_ssh_keys.py,58,35,44,1,3,2,4,4,6,4.754887502163469,0.6666666666666666,8.0,0.4444444444444444,12.0,13,57.01277592103735
lightning_1.8.0,src/lightning_app/cli/lightning_cli_remove.py,17,12,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/cmd_react_ui_init.py,116,55,78,3,11,8,13,14,21,42.808635307173745,1.7727272727272727,141.73744005296263,7.87430222516459,79.95445336320968,9,63.395559748158036
lightning_1.8.0,src/lightning_app/cli/cmd_apps.py,106,53,83,6,21,14,28,27,42,107.74844088268091,4.0,798.8211003634628,44.37895002019238,199.7052750908657,20,52.832900400051194
lightning_1.8.0,src/lightning_app/cli/react-ui-template/example_app.py,34,23,22,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,7,73.51830221501353
lightning_1.8.0,src/lightning_app/cli/commands/connection.py,286,199,224,9,34,27,44,43,71,201.50306161549238,5.823529411764706,2243.6008800471204,124.64449333595114,385.264797583849,49,25.156737569406406
lightning_1.8.0,src/lightning_app/cli/commands/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/commands/app_commands.py,120,76,87,9,34,21,38,43,59,201.50306161549238,5.029411764705882,1610.164267946749,89.45357044148606,320.1496205274238,28,51.59804005338904
lightning_1.8.0,src/lightning_app/cli/commands/logs.py,108,50,66,4,15,11,18,19,29,66.60335893412778,2.4,295.65575493567354,16.42531971864853,123.18989788986397,13,69.15394108438765
lightning_1.8.0,src/lightning_app/cli/component-template/setup.py,15,2,12,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/component-template/app.py,16,10,10,0,0,0,0,0,0,0,0,0,0.0,0,3,100.0
lightning_1.8.0,src/lightning_app/cli/component-template/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/component-template/tests/test_placeholdername_component.py,13,6,5,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,100.0
lightning_1.8.0,src/lightning_app/cli/component-template/placeholdername/component.py,12,9,9,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,74.03933453534945
lightning_1.8.0,src/lightning_app/cli/component-template/placeholdername/__init__.py,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/setup.py,15,2,12,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/app.py,17,11,11,0,0,0,0,0,0,0,0,0,0.0,0,3,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/tests/test_placeholdername_app.py,43,22,27,1,4,2,4,5,6,8.0,0.5,6.965784284662087,0.3869880158145604,13.931568569324174,4,88.58662860700747
lightning_1.8.0,src/lightning_app/cli/app-template/placeholdername/__init__.py,4,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/placeholdername/components/component_b/component_a.py,6,4,4,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/placeholdername/components/component_b/__init__.py,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/placeholdername/components/component_a/component_a.py,6,4,4,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
lightning_1.8.0,src/lightning_app/cli/app-template/placeholdername/components/component_a/__init__.py,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/setup.py,34,21,24,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,7,87.36268614767688
lightning_1.8.0,src/lightning_app/cli/pl-app-template/app.py,105,77,81,7,25,19,35,32,54,135.74788919877133,4.9,1323.0,73.5,270.0,24,52.99246946223127
lightning_1.8.0,src/lightning_app/cli/pl-app-template/tests/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/tests/test_app.py,14,10,10,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,3,75.67471120151156
lightning_1.8.0,src/lightning_app/cli/pl-app-template/tests/core/test_callbacks.py,69,52,55,4,27,16,30,31,46,136.38196255841368,2.2222222222222223,506.4289561728807,28.134942009604483,227.8930302777963,14,55.430467069381955
lightning_1.8.0,src/lightning_app/cli/pl-app-template/tests/core/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/callbacks.py,322,207,257,7,32,19,36,39,55,179.65148445440323,3.9375,1144.6199180223557,63.58999544568643,290.6971220374237,80,28.944962608158075
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/state.py,45,56,32,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/__init__.py,2,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/logger/weights_and_biases.py,33,26,24,1,4,2,4,5,6,8.0,0.5,6.965784284662087,0.3869880158145604,13.931568569324174,8,60.04749572008214
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/logger/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/logger/tensorboard.py,50,26,34,0,0,0,0,0,0,0,0,0,0.0,0,8,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/script_runner/script_runner.py,78,56,58,0,0,0,0,0,0,0,0,0,0.0,0,7,100.0
lightning_1.8.0,src/lightning_app/cli/pl-app-template/core/components/script_runner/__init__.py,1,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/structures/list.py,161,97,98,7,17,11,21,24,32,89.13835275565901,4.323529411764706,634.3430471585976,35.24128039769987,146.71880002307702,58,59.8480841735229
lightning_1.8.0,src/lightning_app/structures/__init__.py,4,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/structures/dict.py,140,80,84,9,16,11,20,25,31,92.52932501298082,5.625,809.7724230919675,44.98735683844264,143.95954188301644,45,64.53478204207767
lightning_1.8.0,src/lightning_app/utilities/scheduler.py,48,36,38,2,3,2,3,5,5,6.754887502163469,1.0,11.60964047443681,0.6449800263576005,11.60964047443681,9,70.76649476205954
lightning_1.8.0,src/lightning_app/utilities/login.py,187,120,139,2,7,6,9,9,15,21.651484454403228,1.2857142857142858,61.13426788495889,3.396348215831049,47.548875021634686,26,59.67682575958913
lightning_1.8.0,src/lightning_app/utilities/introspection.py,397,138,238,7,19,10,19,26,29,100.36210720983135,3.5,477.09463139132095,26.50525729951783,136.3127518260917,29,62.43721720411903
lightning_1.8.0,src/lightning_app/utilities/network.py,217,132,148,11,32,19,37,43,56,198.0537478050103,6.359375,1932.4285357682847,107.35714087601582,303.8708262633175,17,58.32954898889111
lightning_1.8.0,src/lightning_app/utilities/redis.py,20,14,16,2,7,4,7,9,11,21.651484454403228,1.0,34.86917501586544,1.937176389770302,34.86917501586544,6,63.391189831659695
lightning_1.8.0,src/lightning_app/utilities/tree.py,71,41,38,1,6,4,8,7,12,15.509775004326936,0.6666666666666666,22.458839376460833,1.2477132986922685,33.68825906469125,16,77.5209029089616
lightning_1.8.0,src/lightning_app/utilities/cloud.py,42,27,31,4,8,5,10,12,15,32.0,2.5,134.43609377704337,7.468671876502409,53.77443751081735,7,55.7172468143123
lightning_1.8.0,src/lightning_app/utilities/secrets.py,26,17,15,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,5,87.53057614181056
lightning_1.8.0,src/lightning_app/utilities/layout.py,119,62,88,5,13,7,13,18,20,59.715356810271004,2.5,208.4962500721156,11.583125004006423,83.39850002884624,20,63.56195164789892
lightning_1.8.0,src/lightning_app/utilities/dependency_caching.py,13,11,10,2,3,2,3,5,5,6.754887502163469,1.0,11.60964047443681,0.6449800263576005,11.60964047443681,3,69.42371361010727
lightning_1.8.0,src/lightning_app/utilities/tracer.py,179,114,113,5,17,9,17,22,26,81.0965087756926,2.5,289.86305521142435,16.103503067301354,115.94522208456974,19,61.28273883825881
lightning_1.8.0,src/lightning_app/utilities/enum.py,80,61,57,4,7,4,8,11,12,27.651484454403228,2.2857142857142856,94.88726725405158,5.27151484744731,41.51317942364757,5,64.30780336977016
lightning_1.8.0,src/lightning_app/utilities/warnings.py,17,2,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/utilities/component.py,136,86,82,3,9,5,9,12,14,33.28421251514428,1.5,75.28421251514428,4.182456250841349,50.18947501009619,7,65.77703328259344
lightning_1.8.0,src/lightning_app/utilities/exceptions.py,99,45,33,2,3,2,3,5,5,6.754887502163469,1.0,11.60964047443681,0.6449800263576005,11.60964047443681,6,83.86660944167421
lightning_1.8.0,src/lightning_app/utilities/imports.py,115,54,55,2,5,4,5,7,9,13.60964047443681,1.0,25.26619429851844,1.403677461028802,25.26619429851844,2,77.4163024207447
lightning_1.8.0,src/lightning_app/utilities/proxies.py,611,371,374,10,47,30,53,57,83,294.2849569777226,5.638297872340425,2729.6684225862446,151.64824569923582,484.1298711756736,76,42.210475316093444
lightning_1.8.0,src/lightning_app/utilities/log_helpers.py,35,21,23,2,2,2,4,4,6,4.0,2.0,24.0,1.3333333333333333,12.0,3,83.09276874709255
lightning_1.8.0,src/lightning_app/utilities/git.py,74,41,36,7,17,11,19,24,30,89.13835275565901,3.911764705882353,538.0588346434533,29.89215748019185,137.5488750216347,9,77.35158446257567
lightning_1.8.0,src/lightning_app/utilities/openapi.py,61,40,38,2,5,4,5,7,9,13.60964047443681,1.0,25.26619429851844,1.403677461028802,25.26619429851844,10,77.6836612797359
lightning_1.8.0,src/lightning_app/utilities/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/utilities/app_helpers.py,483,352,329,12,63,41,77,75,118,419.58818518914865,7.333333333333333,5390.004440175769,299.44469112087603,735.0006054785139,106,25.93063924548085
lightning_1.8.0,src/lightning_app/utilities/app_logs.py,122,73,82,6,11,7,14,17,21,53.563522809337215,3.8181818181818183,327.74020236207275,18.207789020115154,85.83671966625714,16,65.74792787179786
lightning_1.8.0,src/lightning_app/utilities/types.py,15,10,10,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
lightning_1.8.0,src/lightning_app/utilities/frontend.py,74,55,47,3,9,5,9,12,14,33.28421251514428,1.5,75.28421251514428,4.182456250841349,50.18947501009619,13,70.44060726329556
lightning_1.8.0,src/lightning_app/utilities/log.py,10,7,7,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,1,76.68921391438496
lightning_1.8.0,src/lightning_app/utilities/cli_helpers.py,216,151,156,8,36,26,47,44,73,210.11730005192322,5.222222222222222,2081.256653727174,115.62536965150967,398.5385081605227,51,45.41004684404981
lightning_1.8.0,src/lightning_app/utilities/cluster_logs.py,134,78,88,5,13,8,16,18,24,59.715356810271004,3.076923076923077,307.9329231834323,17.107384621301794,100.07820003461549,9,65.5816966161229
lightning_1.8.0,src/lightning_app/utilities/logs_socket_api.py,187,44,83,0,0,0,0,0,0,0,0,0,0.0,0,9,100.0
lightning_1.8.0,src/lightning_app/utilities/data_structures.py,36,18,17,2,7,4,7,9,11,21.651484454403228,1.0,34.86917501586544,1.937176389770302,34.86917501586544,8,89.13475721796294
lightning_1.8.0,src/lightning_app/utilities/state.py,283,156,210,7,40,24,48,47,72,232.52860824989773,4.2,1679.7076687473177,93.31709270818432,399.9303973207899,49,47.7044990785617
lightning_1.8.0,src/lightning_app/utilities/load_app.py,199,96,114,10,22,13,24,32,37,131.32677655889415,5.454545454545454,1009.090909090909,56.060606060606055,185.0,21,66.45885450600235
lightning_1.8.0,src/lightning_app/utilities/name_generator.py,1343,7,1320,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/utilities/packaging/build_config.py,176,103,97,7,32,18,34,39,52,179.65148445440323,3.71875,1022.0646540724873,56.78136967069374,274.8409153808369,42,61.8759212011683
lightning_1.8.0,src/lightning_app/utilities/packaging/tarfile.py,39,31,29,3,7,5,7,10,12,24.406371956566698,1.5,59.79470570797253,3.321928094887363,39.863137138648355,11,54.780734974344455
lightning_1.8.0,src/lightning_app/utilities/packaging/app_config.py,68,41,33,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,8,87.52894540214996
lightning_1.8.0,src/lightning_app/utilities/packaging/lightning_utils.py,207,121,134,8,27,19,32,35,51,152.38196255841368,4.7407407407407405,1240.1466494302497,68.89703607945832,261.5934338641933,23,54.67627752448144
lightning_1.8.0,src/lightning_app/utilities/packaging/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/utilities/packaging/cloud_compute.py,133,88,86,6,30,15,30,36,45,162.7164928725825,3.0,697.9398751947122,38.77443751081734,232.64662506490404,29,60.39637693485741
lightning_1.8.0,src/lightning_app/utilities/packaging/docker.py,113,65,76,3,6,4,7,9,11,20.264662506490406,1.75,61.021056277764515,3.3900586820980285,34.86917501586544,18,69.33336540831945
lightning_1.8.0,src/lightning_app/utilities/commands/__init__.py,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/utilities/commands/base.py,284,206,224,11,43,28,47,54,75,271.3831322572005,6.011627906976744,2594.71817321382,144.15100962299002,431.6165626622602,58,33.74570462397471
lightning_1.8.0,src/lightning_app/testing/helpers.py,156,82,100,6,16,12,19,22,31,79.50977500432694,3.5625,492.4884793832565,27.360471076847585,138.24238017775622,24,64.87552993173712
lightning_1.8.0,src/lightning_app/testing/testing.py,518,319,406,12,65,43,78,77,121,434.4734578555034,7.2,5459.624434253399,303.31246856963327,758.2811714240831,66,29.012785635635982
lightning_1.8.0,src/lightning_app/testing/__init__.py,20,3,19,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/testing/config.py,14,12,12,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/frontend/utils.py,57,34,29,0,0,0,0,0,0,0,0,0,0.0,0,4,100.0
lightning_1.8.0,src/lightning_app/frontend/__init__.py,7,6,6,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
lightning_1.8.0,src/lightning_app/frontend/web.py,126,51,85,3,8,5,8,11,13,28.75488750216347,1.5,67.4589165634273,3.747717586857072,44.97261104228487,8,73.4818324772662
lightning_1.8.0,src/lightning_app/frontend/streamlit_base.py,35,20,18,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,93.82240591540905
