Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
ray_2.0.0,python/ray/train/tests/test_minimal.py,131,83,89,1,13,8,16,14,24,48.105716335834195,0.6153846153846154,56.23170346423538,3.1239835257908544,91.37651812938249,14,59.543188759639584
ray_2.0.0,python/ray/train/tests/test_checkpoints.py,40,21,31,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,4,62.282508808070276
ray_2.0.0,python/ray/train/tests/test_callbacks.py,359,235,278,11,78,50,98,89,148,528.3151208762656,6.910256410256411,6622.8488109621985,367.9360450534555,958.4085477830268,53,30.339617681281766
ray_2.0.0,python/ray/train/tests/test_torch_utils.py,101,63,77,3,33,17,34,36,51,171.21989344099242,1.5454545454545454,407.484088750044,22.638004930558,263.6661750735579,36,45.79544273328431
ray_2.0.0,python/ray/train/tests/test_base_trainer.py,367,219,269,5,47,30,55,52,85,272.6753165032857,2.925531914893617,1417.5295575696603,78.75164208720335,484.5373760419929,21,42.973703399989965
ray_2.0.0,python/ray/train/tests/test_data_parallel_trainer.py,201,123,144,4,30,15,30,34,45,155.20671786825557,2.0,457.8716557125306,25.4373142062517,228.9358278562653,12,49.17245709562689
ray_2.0.0,python/ray/train/tests/conftest.py,2,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/tests/test_tune.py,311,180,244,6,40,26,50,46,76,228.38689879982144,3.75,1574.2151574762488,87.45639763756938,419.790708660333,21,38.94701019428662
ray_2.0.0,python/ray/train/tests/test_session.py,317,205,228,6,56,33,59,62,92,340.72165063955276,3.1607142857142856,1731.3952271132123,96.1886237285118,547.7860605555926,28,37.013933923226844
ray_2.0.0,python/ray/train/tests/test_sklearn_trainer.py,202,111,160,3,20,11,22,23,33,91.19344939991072,1.65,246.30794850730436,13.683774917072464,149.27754454988144,15,46.3288808330327
ray_2.0.0,python/ray/train/tests/test_results_preprocessors.py,217,141,157,4,40,22,44,44,66,220.8771237954945,2.2,792.7094710261356,44.03941505700753,360.3224868300616,37,44.15677374470758
ray_2.0.0,python/ray/train/tests/test_rl_predictor.py,178,102,125,7,39,25,45,46,70,225.78217099003092,4.038461538461538,1561.468476039194,86.74824866884411,386.6493369239909,20,52.88694260087892
ray_2.0.0,python/ray/train/tests/test_batchpredictor_runtime.py,137,80,89,6,20,15,30,26,45,101.94833690207419,4.5,951.8390429235714,52.879946829087295,211.51978731634918,8,64.599435448786
ray_2.0.0,python/ray/train/tests/test_torch_trainer.py,184,101,134,5,17,9,17,22,26,81.0965087756926,2.5,289.86305521142435,16.103503067301354,115.94522208456974,7,59.034295745157024
ray_2.0.0,python/ray/train/tests/test_tensorflow_utils.py,45,31,28,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,62.45713888633624
ray_2.0.0,python/ray/train/tests/test_gpu.py,548,316,365,9,48,35,66,57,101,296.6075250475963,6.1875,3645.1917032270785,202.51065017928215,589.1218914306389,32,42.06069506635153
ray_2.0.0,python/ray/train/tests/test_tensorflow_predictor.py,244,149,170,3,48,26,52,51,78,272.833087536779,1.625,718.9799120948871,39.94332844971595,442.4491766737767,30,43.451040010394436
ray_2.0.0,python/ray/train/tests/test_sklearn_predictor.py,204,126,146,3,27,15,30,30,45,133.13685006057713,1.6666666666666667,368.01679467063894,20.445377481702163,220.81007680238335,22,41.832552750456294
ray_2.0.0,python/ray/train/tests/test_backend.py,420,269,306,6,42,23,45,48,68,241.98710676103488,3.2142857142857144,1220.7132323004816,67.81740179447121,379.7774500490387,32,30.58849888172831
ray_2.0.0,python/ray/train/tests/test_huggingface_predictor.py,152,96,109,2,13,8,16,15,24,50.105716335834195,1.2307692307692308,115.40353759335932,6.411307644075517,93.76537429460444,9,56.39789366087628
ray_2.0.0,python/ray/train/tests/test_predictor.py,151,96,103,3,31,16,32,34,48,158.33497312415662,1.5483870967741935,378.11336729808977,21.00629818322721,244.19821638001633,17,49.36385626355678
ray_2.0.0,python/ray/train/tests/test_horovod_trainer.py,111,63,89,3,10,7,12,13,19,37.974168451037094,1.8,126.55503836042534,7.030835464468074,70.30835464468075,4,61.06859999665124
ray_2.0.0,python/ray/train/tests/test_xgboost_trainer.py,218,108,171,1,14,7,14,15,21,53.30296890880645,0.5,41.02235125388945,2.279019514104969,82.0447025077789,12,54.00874805119748
ray_2.0.0,python/ray/train/tests/test_utils.py,24,16,16,1,20,10,20,21,30,86.43856189774725,0.5,65.88476134168141,3.6602645189823004,131.76952268336282,11,57.410865524827926
ray_2.0.0,python/ray/train/tests/test_xgboost_predictor.py,142,91,98,2,21,12,24,23,36,94.23866587835397,1.1428571428571428,186.11226333491712,10.339570185273173,162.84823041805248,17,45.56768732499604
ray_2.0.0,python/ray/train/tests/test_lightgbm_trainer.py,249,126,197,3,27,14,28,30,42,133.13685006057713,1.5555555555555556,320.5835189130899,17.810195495171662,206.0894050155578,14,48.62723540711585
ray_2.0.0,python/ray/train/tests/test_tensorflow_trainer.py,132,74,102,3,11,6,11,14,17,42.808635307173745,1.5,97.08755051246888,5.393752806248271,64.72503367497926,5,54.236332130694024
ray_2.0.0,python/ray/train/tests/test_torch_predictor.py,292,183,198,5,61,33,64,66,97,373.3846180657729,2.622950819672131,1537.8524054498882,85.43624474721601,586.30622957777,41,37.57930494297519
ray_2.0.0,python/ray/train/tests/_huggingface_data.py,7,2,6,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/tests/pytorch_pbt_failure.py,79,25,69,3,4,4,5,7,9,12.75488750216347,1.875,47.374114309722074,2.6318952394290043,25.26619429851844,5,73.00227217617312
ray_2.0.0,python/ray/train/tensorflow/train_loop_utils.py,25,8,9,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/tensorflow/tensorflow_predictor.py,243,58,100,4,7,4,7,11,11,27.651484454403228,2.0,76.10749561002055,4.228194200556697,38.053747805010275,15,74.23600517359709
ray_2.0.0,python/ray/train/tensorflow/tensorflow_trainer.py,199,16,37,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,4,54.07481506081036
ray_2.0.0,python/ray/train/tensorflow/__init__.py,23,10,19,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/train/tensorflow/tensorflow_checkpoint.py,56,22,25,0,0,0,0,0,0,0,0,0,0.0,0,4,100.0
ray_2.0.0,python/ray/train/tensorflow/config.py,58,32,37,0,0,0,0,0,0,0,0,0,0.0,0,4,100.0
ray_2.0.0,python/ray/train/xgboost/__init__.py,5,4,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/xgboost/xgboost_checkpoint.py,72,29,31,0,0,0,0,0,0,0,0,0,0.0,0,5,100.0
ray_2.0.0,python/ray/train/xgboost/xgboost_trainer.py,92,36,35,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,7,85.88635312195402
ray_2.0.0,python/ray/train/xgboost/xgboost_predictor.py,154,51,62,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,17,77.02088908026033
ray_2.0.0,python/ray/train/horovod/__init__.py,13,7,11,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/train/horovod/config.py,158,87,96,4,7,4,7,11,11,27.651484454403228,2.0,76.10749561002055,4.228194200556697,38.053747805010275,17,70.8931541375876
ray_2.0.0,python/ray/train/horovod/horovod_trainer.py,198,14,35,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,4,47.42412939183381
ray_2.0.0,python/ray/train/callbacks/logging.py,337,142,197,6,29,16,30,35,46,156.39122386302654,3.103448275862069,732.2493686259367,40.6805204792187,235.94701877946846,43,59.095150322554574
ray_2.0.0,python/ray/train/callbacks/print.py,74,14,15,0,0,0,0,0,0,0,0,0,0.0,0,3,100.0
ray_2.0.0,python/ray/train/callbacks/__init__.py,17,5,16,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/callbacks/callback.py,107,34,40,0,0,0,0,0,0,0,0,0,0.0,0,7,100.0
ray_2.0.0,python/ray/train/callbacks/profile.py,61,33,39,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,8,83.52719196466732
ray_2.0.0,python/ray/train/sklearn/sklearn_predictor.py,147,46,59,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,12,80.13331156276318
ray_2.0.0,python/ray/train/sklearn/__init__.py,9,4,8,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/sklearn/sklearn_checkpoint.py,72,28,31,0,0,0,0,0,0,0,0,0,0.0,0,5,100.0
ray_2.0.0,python/ray/train/sklearn/_sklearn_utils.py,26,10,18,0,0,0,0,0,0,0,0,0,0.0,0,6,100.0
ray_2.0.0,python/ray/train/sklearn/sklearn_trainer.py,431,172,270,9,50,35,61,59,96,310.722134501717,5.49,3100.388192735665,172.24378848531472,564.7337327387368,55,52.63011347683194
ray_2.0.0,python/ray/train/examples/mlflow_fashion_mnist_example.py,55,25,46,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,64.36053324294122
ray_2.0.0,python/ray/train/examples/tune_tensorflow_mnist_example.py,67,30,59,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,62.633276389103756
ray_2.0.0,python/ray/train/examples/torch_linear_example.py,140,85,105,4,11,6,12,15,18,46.053747805010275,2.1818181818181817,153.43424884571635,8.52412493587313,70.32403072095333,9,55.273405429052325
ray_2.0.0,python/ray/train/examples/tune_cifar_torch_pbt_example.py,197,90,162,6,24,14,28,30,42,125.5488750216347,3.5,721.3129175544523,40.07293986413624,206.0894050155578,9,55.586103860156776
ray_2.0.0,python/ray/train/examples/tensorflow_quick_start.py,91,36,47,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,2,83.62336099017381
ray_2.0.0,python/ray/train/examples/torch_fashion_mnist_example.py,155,82,116,6,23,14,28,29,42,119.55169999363824,3.652173913043478,745.1720413395685,41.39844674108714,204.03520179535806,8,56.95816512137909
ray_2.0.0,python/ray/train/examples/tensorflow_mnist_example.py,124,53,98,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,3,66.13643215643214
ray_2.0.0,python/ray/train/examples/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/examples/tune_linear_example.py,65,28,57,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,63.286893066348554
ray_2.0.0,python/ray/train/examples/torch_quick_start.py,95,50,54,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,6,83.34322027862028
ray_2.0.0,python/ray/train/examples/mlflow_simple_example.py,52,10,19,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/train/examples/horovod/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/examples/horovod/horovod_example.py,286,122,228,9,19,12,22,28,34,109.23994776840894,5.2105263157894735,851.6608772445206,47.31449318025115,163.45006734995852,23,50.715424529587146
ray_2.0.0,python/ray/train/examples/transformers/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/examples/transformers/transformers_example.py,632,231,493,16,79,69,130,95,199,561.9986791059912,13.164556962025317,17211.358439242696,956.1865799579276,1307.4012660578587,64,40.55451977678231
ray_2.0.0,python/ray/train/examples/torch_data_prefetch_benchmark/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/examples/torch_data_prefetch_benchmark/auto_pipeline_for_host_to_device_data_transfer.py,156,82,116,5,13,7,13,18,20,59.715356810271004,2.5,208.4962500721156,11.583125004006423,83.39850002884624,13,54.026793255241905
ray_2.0.0,python/ray/train/_internal/utils.py,185,93,99,4,8,5,10,12,15,32.0,2.5,134.43609377704337,7.468671876502409,53.77443751081735,18,71.23784023933187
ray_2.0.0,python/ray/train/_internal/worker_group.py,344,130,161,8,26,16,30,34,46,146.2114326716684,4.615384615384615,1080.1074955269953,60.00597197372196,234.02329069751565,37,61.32720733400968
ray_2.0.0,python/ray/train/_internal/backend_executor.py,572,223,358,10,31,19,34,41,53,186.7993665708668,5.483870967741935,1557.1465665035141,86.50814258352857,283.95025624475846,55,51.394323882860114
ray_2.0.0,python/ray/train/_internal/accelerator.py,5,3,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/_internal/dl_predictor.py,85,32,44,0,0,0,0,0,0,0,0,0,0.0,0,7,100.0
ray_2.0.0,python/ray/train/_internal/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/_internal/dataset_spec.py,225,112,130,9,32,20,35,41,55,188.52932501298082,4.921875,1450.3060700001297,80.57255944445166,294.6653602539946,43,60.81686553576986
ray_2.0.0,python/ray/train/_internal/session.py,336,184,205,9,25,16,29,34,45,144.62572975734892,5.22,1195.0450214097048,66.39139007831693,228.9358278562653,32,55.46346933509921
ray_2.0.0,python/ray/train/_internal/checkpoint.py,248,127,158,10,25,14,26,35,40,149.31568569324173,5.2,1066.8908675245532,59.27171486247518,205.17132067779866,35,58.269735866853416
ray_2.0.0,python/ray/train/_internal/results_preprocessors/index.py,58,28,34,3,8,5,8,11,13,28.75488750216347,1.5,67.4589165634273,3.747717586857072,44.97261104228487,12,80.83759498284233
ray_2.0.0,python/ray/train/_internal/results_preprocessors/__init__.py,23,5,22,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/_internal/results_preprocessors/preprocessor.py,65,22,31,0,0,0,0,0,0,0,0,0,0.0,0,5,100.0
ray_2.0.0,python/ray/train/_internal/results_preprocessors/keys.py,44,14,26,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,7,93.17028154620347
ray_2.0.0,python/ray/train/_internal/results_preprocessors/aggregate/__init__.py,11,2,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/_internal/results_preprocessors/aggregate/aggregate_preprocessor.py,164,44,59,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,14,76.14163513592945
ray_2.0.0,python/ray/train/_internal/results_preprocessors/aggregate/aggregate_utils.py,144,41,67,4,10,7,10,14,17,41.219280948873624,2.0,129.45006734995852,7.191670408331029,64.72503367497926,15,78.76992435749872
ray_2.0.0,python/ray/train/_internal/results_preprocessors/aggregate/aggregate_fn.py,129,48,73,4,9,5,10,13,15,36.52932501298081,2.2222222222222223,123.34799060470309,6.852666144705727,55.506595772116384,13,76.74686180775132
ray_2.0.0,python/ray/train/lightgbm/lightgbm_trainer.py,97,34,35,0,0,0,0,0,0,0,0,0,0.0,0,6,100.0
ray_2.0.0,python/ray/train/lightgbm/__init__.py,9,4,8,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/lightgbm/lightgbm_checkpoint.py,70,27,29,0,0,0,0,0,0,0,0,0,0.0,0,5,100.0
ray_2.0.0,python/ray/train/lightgbm/lightgbm_predictor.py,160,57,67,2,6,3,6,8,9,17.509775004326936,1.0,27.0,1.5,27.0,18,76.649127061463
ray_2.0.0,python/ray/train/torch/torch_checkpoint.py,68,23,24,0,0,0,0,0,0,0,0,0,0.0,0,4,100.0
ray_2.0.0,python/ray/train/torch/train_loop_utils.py,704,304,381,10,51,29,56,61,85,322.5129733894199,5.490196078431373,2767.677424196014,153.75985689977855,504.11267369284536,77,45.69398032847158
ray_2.0.0,python/ray/train/torch/torch_predictor.py,225,49,90,3,7,4,7,10,11,24.406371956566698,1.5,54.81181356564148,3.0451007536467487,36.541209043760986,15,75.81226478865726
ray_2.0.0,python/ray/train/torch/torch_trainer.py,208,16,37,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,4,51.3200157861634
ray_2.0.0,python/ray/train/torch/__init__.py,38,10,34,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/train/torch/config.py,186,93,125,5,19,10,20,24,30,92.32026322986493,2.6315789473684212,361.97072374114396,20.109484652285776,137.5488750216347,21,63.83500395342413
ray_2.0.0,python/ray/train/huggingface/huggingface_trainer.py,486,143,270,9,36,21,40,45,61,214.64662506490404,5.0,1675.0151943805508,93.05639968780838,335.00303887611017,38,59.43154656357001
ray_2.0.0,python/ray/train/huggingface/huggingface_checkpoint.py,105,54,70,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,11,83.07779290721841
ray_2.0.0,python/ray/train/huggingface/_huggingface_utils.py,163,92,97,2,3,2,3,5,5,6.754887502163469,1.0,11.60964047443681,0.6449800263576005,11.60964047443681,20,72.0935981605202
ray_2.0.0,python/ray/train/huggingface/__init__.py,11,4,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/train/huggingface/huggingface_predictor.py,178,59,83,6,16,9,17,22,26,79.50977500432694,3.1875,369.57539539456604,20.531966410809225,115.94522208456974,24,71.814361755911
ray_2.0.0,python/ray/_private/log_monitor.py,535,250,383,14,81,48,94,95,142,566.830819142461,8.123456790123457,7578.531217530994,421.0295120850552,932.9194963829946,63,44.06240996789623
ray_2.0.0,python/ray/_private/async_compat.py,160,91,97,5,11,9,17,16,26,49.663388279447084,3.8636363636363638,401.8181818181818,22.32323232323232,104.0,30,67.61864261644675
ray_2.0.0,python/ray/_private/signature.py,173,75,75,3,25,17,34,28,51,120.85129224653159,2.04,500.1572060908731,27.78651144949295,245.1751010249378,23,67.09042978899782
ray_2.0.0,python/ray/_private/services.py,2095,707,1307,20,301,212,409,321,621,2564.7580846024175,13.588039867109634,70259.85046527264,3903.32502584848,5170.71271150295,200,13.582735396780862
ray_2.0.0,python/ray/_private/utils.py,1516,702,907,19,249,155,298,268,453,2062.75110384038,11.369477911646586,41543.37196657926,2307.965109254403,3653.9384032773705,181,16.644476773747417
ray_2.0.0,python/ray/_private/metrics_agent.py,272,151,196,6,13,9,13,19,22,63.61549134016113,3.0,280.3632158872766,15.575734215959812,93.45440529575887,41,55.840254690651406
ray_2.0.0,python/ray/_private/client_mode_hook.py,198,95,92,6,28,16,28,34,44,150.11571282193984,3.0,671.545095045045,37.30806083583583,223.84836501501496,12,67.83131711080918
ray_2.0.0,python/ray/_private/conftest_utils.py,14,9,12,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/_private/ray_cluster_perf.py,50,29,38,3,11,9,18,14,27,42.808635307173745,2.4545454545454546,252.32379437999938,14.017988576666632,102.7985828955553,3,53.60783356802905
ray_2.0.0,python/ray/_private/memory_monitor.py,168,84,109,12,59,35,69,71,104,390.0954899210025,7.016949152542373,4487.856135210061,249.3253408450034,639.573700428487,23,62.43752826022585
ray_2.0.0,python/ray/_private/function_manager.py,684,281,440,12,54,31,56,66,87,353.78347512548123,6.222222222222222,3272.03201661271,181.77955647848387,525.8622883841855,63,47.421849706555264
ray_2.0.0,python/ray/_private/ray_logging.py,320,139,190,7,36,23,44,43,67,205.76878450632645,4.277777777777778,1555.227770528229,86.40154280712383,363.55973856504056,41,58.188085858341566
ray_2.0.0,python/ray/_private/gcs_utils.py,531,263,439,7,38,32,64,45,96,219.07272996525947,5.894736842105263,3107.8107627229824,172.65615348461014,527.2178972476488,54,36.83070848235982
ray_2.0.0,python/ray/_private/import_thread.py,214,105,143,6,18,10,20,24,30,90.56842503028855,3.3333333333333335,458.4962500721157,25.472013892895315,137.5488750216347,31,64.15408885362883
ray_2.0.0,python/ray/_private/storage.py,415,181,180,10,40,24,42,50,66,246.09640474436813,5.25,1955.5961697569421,108.64423165316344,372.49450852513183,44,54.338856590732455
ray_2.0.0,python/ray/_private/node.py,1459,641,953,16,163,115,213,179,328,1261.8426891396657,10.45398773006135,25661.315605535707,1425.6286447519838,2454.691574942676,200,14.85678499235714
ray_2.0.0,python/ray/_private/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/ray_perf.py,310,192,209,7,52,45,88,59,133,316.07434979774,5.923076923076923,4634.16518988574,257.4536216603189,782.3915255651249,29,35.243296154763115
ray_2.0.0,python/ray/_private/inspect_util.py,49,18,16,5,15,7,15,20,22,70.2129994085646,2.5,237.70604521880495,13.205891401044719,95.08241808752197,8,81.36936115705342
ray_2.0.0,python/ray/_private/parameter.py,432,162,271,13,64,51,102,77,153,432.1057163358342,10.359375,9932.758748461722,551.8199304700956,958.81834072632,57,52.22801616611118
ray_2.0.0,python/ray/_private/external_storage.py,687,330,395,14,82,54,104,96,158,574.6222332874894,8.878048780487806,9236.935691255492,513.1630939586385,1040.4240751139428,86,41.115013221923476
ray_2.0.0,python/ray/_private/prometheus_exporter.py,342,170,176,7,22,12,24,29,36,117.75898006442377,3.8181818181818183,667.751569512081,37.09730941733783,174.88731582459263,43,59.084521884304024
ray_2.0.0,python/ray/_private/ray_microbenchmark_helpers.py,53,38,40,7,17,12,24,24,36,89.13835275565901,4.9411764705882355,815.58391777534,45.31021765418555,165.05865002596164,6,68.75919635204427
ray_2.0.0,python/ray/_private/ray_process_reaper.py,60,29,28,2,8,5,10,10,15,26.0,1.25,62.28615177913805,3.4603417655076694,49.82892142331044,5,84.05236147542392
ray_2.0.0,python/ray/_private/resource_spec.py,368,165,252,15,68,52,104,83,156,472.5508321391509,11.470588235294118,11407.570558916086,633.7539199397826,994.5061512901203,62,47.81288929755418
ray_2.0.0,python/ray/_private/ray_client_microbenchmark.py,117,75,74,5,25,15,28,30,43,127.70604521880493,2.8,590.7896277112657,32.8216459839592,210.99629561116632,5,42.15036348563308
ray_2.0.0,python/ray/_private/dict.py,247,118,153,11,48,35,66,59,101,306.1319478396258,7.5625,4493.236294140692,249.62423856337176,594.146947985546,52,56.542299428958295
ray_2.0.0,python/ray/_private/internal_api.py,216,79,154,10,47,41,80,57,121,294.2849569777226,8.51063829787234,6006.635674161139,333.70198189784105,705.7796917139339,18,57.57628567124989
ray_2.0.0,python/ray/_private/ray_constants.py,391,176,206,8,33,24,47,41,71,190.46500593882897,5.696969696969697,2167.048610837642,120.39158949098012,380.386192327884,10,60.84434143377526
ray_2.0.0,python/ray/_private/gcs_pubsub.py,613,309,371,9,30,21,42,39,63,175.7360428812364,6.3,2097.7761406664263,116.54311892591257,332.98033978832166,94,43.083238626006455
ray_2.0.0,python/ray/_private/serialization.py,433,244,325,7,43,33,61,50,94,252.98086890659343,4.965116279069767,2634.1058109904407,146.33921172169116,530.5224818388241,73,41.185849333107484
ray_2.0.0,python/ray/_private/tls_utils.py,99,44,79,4,8,4,8,12,12,32.0,2.0,86.03910001730776,4.779950000961542,43.01955000865388,5,70.86124982301952
ray_2.0.0,python/ray/_private/test_utils.py,1472,890,1029,17,301,184,356,318,540,2547.8063910059263,10.053156146179402,45128.18360216894,2507.1213112316077,4488.956795853553,160,11.07913842580919
ray_2.0.0,python/ray/_private/logging_utils.py,29,8,23,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
ray_2.0.0,python/ray/_private/profiling.py,56,18,16,3,5,3,5,8,8,16.36452797660028,1.5,36.0,2.0,24.0,5,80.14473804235622
ray_2.0.0,python/ray/_private/state.py,897,358,528,14,80,47,93,94,140,559.0572164997953,8.1375,7467.315349273747,414.8508527374304,917.6424392348692,84,40.93618653322171
ray_2.0.0,python/ray/_private/worker.py,2898,1150,1718,19,263,190,354,282,544,2194.9463169393034,12.787072243346008,56620.080957322156,3145.5600531845644,4427.915935704944,304,0.0
ray_2.0.0,python/ray/_private/ray_option_utils.py,301,99,221,12,67,47,87,79,134,449.4475257693246,7.791044776119403,6581.147101096895,365.619283394272,844.7066202557318,33,55.91002696182569
ray_2.0.0,python/ray/_private/compat.py,40,23,25,3,12,6,12,15,18,47.77443751081735,1.5,105.48604608143,5.860335893412778,70.32403072095333,7,84.67512289968346
ray_2.0.0,python/ray/_private/thirdparty/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/pathspec/__init__.py,69,17,39,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/pathspec/util.py,600,219,186,8,53,34,60,61,94,327.5797840918496,4.528301886792453,2524.479893121108,140.24888295117267,557.4893097309114,72,37.07109526992696
ray_2.0.0,python/ray/_private/thirdparty/pathspec/pathspec.py,206,72,58,3,8,7,10,11,17,28.75488750216347,1.875,110.26938284406387,6.126076824670215,58.81033751683406,26,52.994953681018224
ray_2.0.0,python/ray/_private/thirdparty/pathspec/pattern.py,146,49,38,4,12,11,22,16,33,51.01955000865388,3.6666666666666665,484.0,26.88888888888889,132.0,19,51.856796428874404
ray_2.0.0,python/ray/_private/thirdparty/pathspec/compat.py,38,20,19,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,95.64760078277287
ray_2.0.0,python/ray/_private/thirdparty/pathspec/patterns/__init__.py,8,2,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/pathspec/patterns/gitwildmatch.py,330,149,137,13,70,62,119,83,181,477.1555275219819,11.05,12750.397614665419,708.3554230369677,1153.8821370737935,51,49.61200728911507
ray_2.0.0,python/ray/_private/thirdparty/tabulate/__init__.py,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/tabulate/tabulate.py,2197,844,1276,18,420,306,577,438,883,3735.041767445733,12.364285714285714,95800.1792953556,5322.232183075311,7748.136973627837,322,0.0
ray_2.0.0,python/ray/_private/thirdparty/dacite/exceptions.py,79,49,55,0,0,0,0,0,0,0,0,0,0.0,0,18,100.0
ray_2.0.0,python/ray/_private/thirdparty/dacite/core.py,140,99,121,6,25,14,25,31,39,131.60617974869504,3.0,579.6409683152644,32.20227601751469,193.21365610508815,38,50.20139022380649
ray_2.0.0,python/ray/_private/thirdparty/dacite/__init__.py,3,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/dacite/types.py,172,131,137,8,62,34,63,70,97,393.1601712439863,4.064516129032258,2416.519259132303,134.25106995179462,594.5404526436619,57,35.54819169692867
ray_2.0.0,python/ray/_private/thirdparty/dacite/config.py,12,16,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/dacite/data.py,3,2,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
ray_2.0.0,python/ray/_private/thirdparty/dacite/dataclasses.py,33,23,23,3,8,5,10,11,15,28.75488750216347,1.875,97.296514274174,5.405361904120777,51.89147427955947,8,77.10573269329458
ray_2.0.0,python/ray/_private/runtime_env/working_dir.py,168,83,128,8,33,23,39,41,62,190.46500593882897,4.7272727272727275,1570.2497875353367,87.23609930751871,332.1682242863212,24,55.19007980405307
ray_2.0.0,python/ray/_private/runtime_env/utils.py,113,57,75,6,10,6,11,16,17,48.72905595320056,3.3,224.39999999999998,12.466666666666665,68.0,14,73.64175916330146
