,Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
0,ray_0.8.0,streaming/python/processor.py,226,134,126,6,11,16,27,17,43,53.563522809337215,7.363636363636363,1294.2393705522666,71.9021872529037,175.7609021737646,44,60.91220104690711,0,0
1,ray_0.8.0,streaming/python/__init__.py,3,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
2,ray_0.8.0,streaming/python/operator.py,113,65,80,2,5,3,6,7,9,13.60964047443681,1.2,30.319433158222125,1.6844129532345624,25.26619429851844,11,74.31071405063304,0,0
3,ray_0.8.0,streaming/python/streaming.py,693,313,380,9,39,22,43,48,65,234.6600115486085,4.961538461538462,1801.150406482573,100.06391147125406,363.0225625468752,83,45.68874323092162,0,0
4,ray_0.8.0,streaming/python/config.py,23,15,15,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,1,97.72370992887804,0,0
5,ray_0.8.0,streaming/python/communication.py,283,173,190,10,34,32,62,44,94,206.1930175513852,9.117647058823527,4679.0540402085535,259.94744667825296,513.1865721519059,48,53.643617213278326,0,0
6,ray_0.8.0,streaming/python/jobworker.py,124,85,92,5,14,8,15,19,23,64.91260938324326,2.6785714285714284,261.7026771675066,14.539037620417032,97.70233280920246,18,61.45289473978429,0,0
7,ray_0.8.0,streaming/python/runtime/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
8,ray_0.8.0,streaming/python/runtime/transfer.py,291,169,173,9,42,30,58,51,88,255.0066567696888,6.214285714285714,3102.006315580984,172.33368419894356,499.1734300934917,52,53.82442112775178,0,0
9,ray_0.8.0,streaming/python/tests/test_word_count.py,20,14,16,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,2,80.87114291002834,0,0
10,ray_0.8.0,streaming/python/tests/test_logical_graph.py,210,156,157,4,49,46,92,53,138,283.1207823616452,3.755102040816327,2968.231758821812,164.90176437898953,790.4530227297215,56,45.850791065444064,0,0
11,ray_0.8.0,streaming/python/tests/test_direct_transfer.py,127,88,105,7,19,12,22,26,34,100.36210720983136,4.052631578947368,647.67111484702,35.98172860261222,159.81495041679716,21,47.57711104983368,0,0
12,ray_0.8.0,streaming/python/tests/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
13,ray_0.8.0,streaming/python/examples/simple.py,56,32,37,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,3,79.50057425792903,0,0
14,ray_0.8.0,streaming/python/examples/key_selectors.py,71,39,45,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,4,83.63130504342057,0,0
15,ray_0.8.0,streaming/python/examples/wordcount.py,109,64,72,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,10,78.83562924184463,0,0
16,ray_0.8.0,java/modify_generated_java_flatbuffers_files.py,49,27,27,4,7,4,7,11,11,27.651484454403228,2.0,76.10749561002055,4.228194200556697,38.05374780501028,6,84.75136801771917,0,0
