,Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index,Bug Occurence,Buggy
11,lightning_1.0.0,tests/base/model_template.py,180,73,132,1,4,3,6,5,9,8.0,0.75,15.673014640489694,0.8707230355827608,20.89735285398626,9,71.15272334296984,0,0
12,lightning_1.0.0,tests/base/model_valid_dataloaders.py,42,19,19,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,8,100.0,0,0
13,lightning_1.0.0,tests/base/model_test_steps.py,204,124,116,6,59,47,90,65,137,362.5857149166756,4.576271186440678,3775.718396676653,209.76213314870296,825.0643903848983,28,58.46412662703282,0,0
14,lightning_1.0.0,tests/base/model_valid_epoch_ends.py,113,51,45,3,10,5,10,13,15,37.97416845103709,1.5,83.25989365817458,4.625549647676365,55.506595772116384,13,73.06214108270555,0,0
15,lightning_1.0.0,tests/base/model_train_steps.py,217,128,124,7,32,26,43,39,69,179.65148445440323,4.703125,1715.1956044304693,95.28864469058163,364.6927531014952,20,61.49268940023154,0,0
16,lightning_1.0.0,tests/base/model_valid_steps.py,136,70,77,4,30,20,35,34,55,155.20671786825557,2.333333333333333,652.891064627127,36.271725812618165,279.8104562687687,6,70.70490113359266,0,0
17,lightning_1.0.0,tests/base/__init__.py,6,5,4,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
18,lightning_1.0.0,tests/base/model_test_dataloaders.py,44,21,20,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,9,100.0,0,0
19,lightning_1.0.0,tests/base/model_test_epoch_ends.py,88,46,40,2,12,9,18,14,27,45.01955000865388,1.5,154.19787434333296,8.566548574629609,102.7985828955553,10,76.13039752710958,0,0
20,lightning_1.0.0,tests/base/model_utilities.py,40,14,19,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,5,98.19488345103848,0,0
21,lightning_1.0.0,tests/base/develop_pipelines.py,119,61,66,10,22,13,23,32,36,131.32677655889415,5.227272727272728,940.909090909091,52.27272727272728,180.0,17,70.94912758112815,0,0
22,lightning_1.0.0,tests/base/model_train_dataloaders.py,39,20,17,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6,100.0,0,0
23,lightning_1.0.0,tests/base/models.py,222,131,147,5,9,7,12,14,19,40.13896548741762,3.333333333333333,241.1324783969816,13.39624879983231,72.33974351909447,23,60.07677500848611,0,0
24,lightning_1.0.0,tests/base/dataloaders.py,54,32,30,2,4,4,8,6,12,10.0,2.0,62.03910001730775,3.446616667628208,31.019550008653876,10,84.26511544611714,0,0
25,lightning_1.0.0,tests/base/test_datasets.py,32,11,11,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
26,lightning_1.0.0,tests/base/datasets.py,243,123,137,8,23,14,25,31,39,128.0419249893113,4.3478260869565215,840.0593743699484,46.66996524277491,193.21365610508812,40,61.683541543764086,0,0
27,lightning_1.0.0,tests/base/develop_utils.py,127,69,70,10,24,15,27,34,42,143.2583809661814,5.625,1201.9130962453928,66.77294979141071,213.67343933251428,11,69.48589006165257,0,0
28,lightning_1.0.0,tests/base/boring_model.py,131,77,71,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,28,78.12458932185297,0,0
29,lightning_1.0.0,tests/base/datamodules.py,115,58,71,4,14,13,26,18,39,61.30296890880645,3.7142857142857135,604.0434216375006,33.55796786875003,162.62707505625016,23,69.01159048430398,0,0
30,lightning_1.0.0,tests/models/test_onnx.py,154,97,97,4,18,11,22,22,33,83.05865002596161,2.4444444444444446,359.72748390340865,19.984860216856035,147.1612434150308,11,61.2772610918034,0,0
31,lightning_1.0.0,tests/models/test_torchscript.py,101,56,69,5,14,13,19,19,32,64.91260938324326,3.392857142857143,461.2035586024464,25.622419922358134,135.93368043019473,15,68.40761289547176,0,0
32,lightning_1.0.0,tests/models/test_hparams.py,556,313,312,7,63,43,82,70,125,396.220119634898,4.555555555555555,3490.286162426995,193.9047868014997,766.1603771181209,73,42.15688264862396,0,0
33,lightning_1.0.0,tests/models/test_restore.py,462,218,264,8,38,26,46,46,72,223.42124551085624,4.842105263157895,1925.6881261537717,106.98267367520953,397.69646083610496,34,52.87584531829716,0,0
34,lightning_1.0.0,tests/models/test_sync_batchnorm.py,114,60,68,6,12,8,15,18,23,58.52932501298082,3.75,359.65603137439945,19.98089063191108,95.90827503317318,12,71.71637386964596,0,0
35,lightning_1.0.0,tests/models/test_horovod.py,241,97,156,4,21,12,23,25,35,100.23866587835396,2.1904761904761907,356.0289745493956,19.77938747496642,162.53496664211536,15,65.98419952483691,0,0
36,lightning_1.0.0,tests/models/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
37,lightning_1.0.0,tests/models/test_tpu.py,299,146,214,1,14,7,14,15,21,53.30296890880645,0.5,41.02235125388945,2.279019514104969,82.0447025077789,9,53.86852281546143,0,0
38,lightning_1.0.0,tests/models/test_hooks.py,144,84,97,6,32,24,44,38,68,175.50977500432694,4.125,1472.0436675209255,81.78020375116255,356.8590709141638,16,61.21018206697473,0,0
39,lightning_1.0.0,tests/models/test_gpu.py,328,163,237,2,48,40,80,50,120,270.0782000346155,1.6666666666666667,1128.771237954945,62.70951321971917,677.2627427729669,30,45.80046798614395,0,0
40,lightning_1.0.0,tests/models/test_cpu.py,521,230,358,6,37,26,50,43,76,208.2595495325981,4.054054054054054,1671.8761676649708,92.8820093147206,412.39612135735945,12,47.22605886364228,0,0
41,lightning_1.0.0,tests/models/test_grad_norm.py,114,62,69,6,18,10,19,24,29,90.56842503028857,3.1666666666666665,421.05238964955953,23.39179942497553,132.96391252091354,18,70.21555001839519,0,0
42,lightning_1.0.0,tests/models/test_amp.py,204,89,133,2,28,16,32,30,48,136.6059378176129,1.1428571428571428,269.1779983876673,14.954333243759294,235.53074858920888,17,61.454875391702274,0,0
43,lightning_1.0.0,tests/models/data/horovod/train_default_model.py,94,49,47,3,11,6,11,14,17,42.80863530717375,1.5,97.08755051246888,5.393752806248271,64.72503367497926,10,78.12890808189752,0,0
44,lightning_1.0.0,tests/core/test_results.py,205,100,149,5,25,14,27,30,41,127.70604521880492,2.7,543.1927889338631,30.177377162992396,201.18251441994929,23,55.51186940013533,0,0
45,lightning_1.0.0,tests/core/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
46,lightning_1.0.0,tests/core/test_decorators.py,46,19,23,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,96.1810905357202,0,0
47,lightning_1.0.0,tests/core/test_datamodules.py,457,254,300,8,52,49,93,60,142,320.4228653433368,7.153846153846154,6000.492092738931,333.3606718188296,838.7784645764096,60,40.205249511222014,0,0
48,lightning_1.0.0,tests/core/test_memory.py,239,116,173,3,35,18,36,38,54,184.27979309523727,1.542857142857143,437.22733226289984,24.29040734793888,283.3880857259536,23,58.62459230313899,0,0
49,lightning_1.0.0,tests/core/test_metric_result_integration.py,143,89,88,3,30,20,40,33,60,151.96160537041902,2.0,605.3272943230144,33.629294129056355,302.6636471615072,26,59.70527248689762,0,0
50,lightning_1.0.0,tests/checkpointing/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
51,lightning_1.0.0,tests/checkpointing/test_checkpoint_callback_frequency.py,128,58,71,5,17,12,22,22,34,81.0965087756926,3.235294117647059,490.5374780501027,27.252082113894595,151.6206750336681,10,73.79278908907523,0,0
52,lightning_1.0.0,tests/checkpointing/test_model_checkpoint.py,514,292,372,11,154,96,181,165,277,1157.1388750720253,6.464285714285714,13190.189173415802,732.788287411989,2040.4712533460909,77,30.46524858375051,0,0
53,lightning_1.0.0,tests/backends/test_dp.py,98,39,61,1,5,3,6,6,9,11.60964047443681,0.6,13.95879750389424,0.7754887502163467,23.264662506490403,5,80.08012431375161,0,0
54,lightning_1.0.0,tests/backends/test_accelerator_connector.py,358,184,288,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
55,lightning_1.0.0,tests/backends/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
56,lightning_1.0.0,tests/backends/ddp_model.py,56,36,32,2,8,5,10,10,15,26.0,1.25,62.28615177913805,3.4603417655076694,49.82892142331044,6,82.43490628743477,0,0
57,lightning_1.0.0,tests/backends/test_ddp.py,70,29,35,2,8,4,8,10,12,26.0,1.0,39.86313713864836,2.2146187299249087,39.86313713864836,6,85.24907329243068,0,0
58,lightning_1.0.0,tests/backends/test_ddp_spawn.py,85,31,54,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,87.8935508018874,0,0
59,lightning_1.0.0,tests/callbacks/test_callbacks.py,279,216,222,2,27,59,60,29,119,130.38196255841368,2.2222222222222223,1284.6660853781805,71.37033807656559,578.0997384201812,90,32.62983857141109,0,0
60,lightning_1.0.0,tests/callbacks/test_progress_bar.py,241,117,158,7,85,63,122,92,185,564.4497140261079,5.023529411764706,6062.691490808514,336.8161939338063,1206.858961870547,41,50.18400828272755,0,0
61,lightning_1.0.0,tests/callbacks/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
62,lightning_1.0.0,tests/callbacks/test_gpu_stats_monitor.py,114,51,68,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,5,81.5483422322024,0,0
63,lightning_1.0.0,tests/callbacks/test_callback_hook_outputs.py,65,29,36,2,9,8,16,11,24,30.529325012980813,1.7777777777777777,147.60241572852468,8.200134207140259,83.02635884729514,1,83.2432482893439,0,0
64,lightning_1.0.0,tests/callbacks/test_early_stopping.py,207,108,140,5,27,14,28,32,42,139.9916030328505,2.592592592592593,544.4444444444445,30.246913580246915,210.0,16,59.35016104806091,0,0
65,lightning_1.0.0,tests/callbacks/test_lr_monitor.py,140,63,96,3,19,10,20,22,30,85.46551025759159,1.5789473684210529,211.23623456702987,11.735346364834992,133.78294855911892,17,63.77052904681969,0,0
66,lightning_1.0.0,tests/trainer/test_trainer_cli.py,189,93,128,3,16,8,16,19,24,68.75488750216347,1.5,152.92539048396907,8.49585502688717,101.95026032264605,17,63.564249831877575,0,0
67,lightning_1.0.0,tests/trainer/test_dataloaders.py,1080,516,761,6,159,92,181,165,273,1178.2581648945395,3.4150943396226414,6867.775086274122,381.5430603485624,2011.005964489108,111,20.1657064345346,0,0
68,lightning_1.0.0,tests/trainer/test_config_validator.py,94,51,47,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
69,lightning_1.0.0,tests/trainer/test_trainer.py,1213,562,831,16,220,167,319,236,486,1775.899136975425,11.6,44439.18845508232,2468.8438030601287,3830.9645219898553,106,22.528410709079537,0,0
70,lightning_1.0.0,tests/trainer/test_optimizers.py,361,185,240,5,120,74,154,125,228,840.436511947459,3.208333333333333,5095.471204230317,283.08173356835096,1588.198816902956,44,43.89395318300085,0,0
71,lightning_1.0.0,tests/trainer/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
72,lightning_1.0.0,tests/trainer/test_trainer_test_loop.py,76,33,46,1,10,6,12,11,18,33.219280948873624,0.6,37.361861481282816,2.0756589711823787,62.26976913547136,9,80.17232470131549,0,0
73,lightning_1.0.0,tests/trainer/test_lr_finder.py,258,126,160,4,24,13,25,28,38,118.03910001730776,2.083333333333333,380.5822646628936,21.143459147938536,182.6794870381889,21,58.09798261845556,0,0
74,lightning_1.0.0,tests/trainer/test_states.py,218,110,125,2,35,18,36,37,54,181.5249055930738,1.0285714285714285,289.34792407950505,16.074884671083613,281.3104817439633,22,53.47761930463808,0,0
75,lightning_1.0.0,tests/trainer/test_trainer_tricks.py,343,184,210,5,52,33,66,57,99,308.0325058177736,3.173076923076923,1832.312661180405,101.79514784335583,577.4561114023095,51,50.90541589771477,0,0
76,lightning_1.0.0,tests/trainer/test_correct_freq_accumulation.py,57,25,30,1,10,6,12,11,18,33.219280948873624,0.6,37.361861481282816,2.0756589711823787,62.26976913547136,7,84.85331389920404,0,0
77,lightning_1.0.0,tests/trainer/data_flow/test_eval_loop_flow_1_0.py,237,142,161,4,15,24,44,19,68,66.60335893412778,5.866666666666666,1694.6398826964275,94.14666014980152,288.8590709141638,13,57.40175361517503,0,0
78,lightning_1.0.0,tests/trainer/data_flow/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
79,lightning_1.0.0,tests/trainer/data_flow/test_train_loop_flow_scalar_1_0.py,230,120,147,4,21,18,32,25,50,100.23866587835396,3.0476190476190474,707.6352289180533,39.313068273225184,232.19280948873623,13,61.94148237394886,0,0
80,lightning_1.0.0,tests/trainer/data_flow/test_train_loop_flow_dict_1_0.py,199,108,127,3,21,18,32,24,50,96.99355338051744,2.2857142857142856,523.9957143681322,29.11087302045179,229.24812503605784,13,63.04639420616284,0,0
81,lightning_1.0.0,tests/trainer/legacy_deprecate_flow_log_tests/test_trainer_steps_dict_return.py,233,127,145,5,76,41,78,81,119,486.4521314961493,2.5657894736842106,1935.739727854444,107.54109599191356,754.4421503432704,49,54.399791630783184,0,0
82,lightning_1.0.0,tests/trainer/legacy_deprecate_flow_log_tests/test_eval_loop_dict_return.py,318,158,197,5,90,57,103,95,160,595.8764191441076,2.861111111111111,3007.533900702612,167.08521670570065,1051.1768973329515,73,48.58387576462699,0,0
83,lightning_1.0.0,tests/trainer/legacy_deprecate_flow_log_tests/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
84,lightning_1.0.0,tests/trainer/legacy_deprecate_flow_log_tests/test_trainer_steps_scalar_return.py,191,105,112,3,60,40,76,63,116,359.1683232386746,1.9,1317.3924951393817,73.18847195218787,693.3644711259903,49,57.591125704175646,0,0
85,lightning_1.0.0,tests/trainer/dynamic_args/test_multiple_optimizers.py,113,57,70,1,6,4,8,7,12,15.509775004326936,0.6666666666666666,22.458839376460837,1.2477132986922683,33.68825906469125,3,77.98942933248112,0,0
86,lightning_1.0.0,tests/trainer/dynamic_args/test_multiple_eval_dataloaders.py,167,95,115,1,16,16,32,17,48,64.0,1.0,196.19821638001636,10.899900910000907,196.19821638001636,9,60.968003919836,0,0
87,lightning_1.0.0,tests/trainer/dynamic_args/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
88,lightning_1.0.0,tests/trainer/logging/test_distributed_logging.py,72,30,46,1,4,2,4,5,6,8.0,0.5,6.965784284662087,0.3869880158145604,13.931568569324174,4,87.63773128337144,0,0
89,lightning_1.0.0,tests/trainer/logging/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
90,lightning_1.0.0,tests/trainer/logging/test_eval_loop_logging_1_0.py,259,125,183,2,26,15,30,28,45,124.2114326716684,1.1538461538461535,249.61265941452945,13.867369967473856,216.33097149259217,11,59.67411269903167,0,0
91,lightning_1.0.0,tests/trainer/logging/test_train_loop_logging_1_0.py,488,264,340,6,43,26,48,49,74,248.83915945651717,3.3488372093023258,1391.4034441602712,77.30019134223728,415.4885284645254,24,47.69110504061656,0,0
92,lightning_1.0.0,tests/trainer/flags/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
93,lightning_1.0.0,tests/trainer/flags/test_overfit_batches.py,67,27,35,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
94,lightning_1.0.0,tests/trainer/flags/test_val_check_interval.py,97,51,63,4,15,14,25,19,39,66.60335893412778,3.333333333333333,552.2305767476661,30.67947648598145,165.66917302429982,4,70.30840123565261,0,0
95,lightning_1.0.0,tests/trainer/flags/test_env_vars.py,41,21,20,3,5,8,16,8,24,16.36452797660028,4.8,345.6,19.2,72.0,9,85.7945633566016,0,0
96,lightning_1.0.0,tests/trainer/warnings/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
97,lightning_1.0.0,tests/trainer/warnings/test_flow_warnings.py,47,18,24,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,96.49848213014369,0,0
98,lightning_1.0.0,tests/trainer/model_hooks/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
99,lightning_1.0.0,tests/trainer/model_hooks/test_model_hooks.py,48,18,24,1,3,4,8,4,12,4.754887502163469,1.3333333333333333,32.0,1.7777777777777777,24.0,5,90.7921199538445,0,0
100,lightning_1.0.0,tests/trainer/optimization/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
101,lightning_1.0.0,tests/trainer/optimization/test_manual_optimization.py,357,186,225,4,32,41,82,36,123,168.0,5.125,3258.9914727841974,181.0550818213443,635.9007751774044,7,55.314800652035714,0,0
102,lightning_1.0.0,tests/loggers/test_base.py,214,140,146,7,46,28,56,53,84,273.7353344330258,4.260869565217392,2050.0974426940984,113.89430237189436,481.1453181833088,30,49.362138677873695,0,0
103,lightning_1.0.0,tests/loggers/test_mlflow.py,156,101,103,6,58,41,79,64,120,355.27267272172605,4.086206896551724,2942.0689655172414,163.44827586206895,720.0,30,56.14884223044206,0,0
104,lightning_1.0.0,tests/loggers/test_all.py,319,172,228,5,37,35,69,42,104,204.359415002708,4.662162162162162,2614.5452585040803,145.2525143613378,560.8010119689911,34,46.24452329372319,0,0
105,lightning_1.0.0,tests/loggers/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
106,lightning_1.0.0,tests/loggers/test_csv.py,110,62,69,3,20,12,24,23,36,91.19344939991072,1.8,293.12681475249445,16.284823041805247,162.84823041805248,11,66.82777033374693,0,0
107,lightning_1.0.0,tests/loggers/test_neptune.py,109,61,65,1,10,6,12,11,18,33.219280948873624,0.6,37.361861481282816,2.0756589711823787,62.26976913547136,7,72.58745877893107,0,0
108,lightning_1.0.0,tests/loggers/test_wandb.py,111,68,65,5,27,17,33,32,50,139.9916030328505,3.055555555555556,763.8888888888888,42.438271604938265,250.0,18,67.82457569862864,0,0
109,lightning_1.0.0,tests/loggers/test_comet.py,203,117,113,6,33,24,47,39,71,181.9747809431559,4.2727272727272725,1603.398836758484,89.0777131532491,375.2635575392197,21,55.55212886196611,0,0
110,lightning_1.0.0,tests/loggers/test_tensorboard.py,203,106,136,4,39,24,48,43,72,214.1306865356277,2.4615384615384617,961.701076525664,53.42783758475912,390.69106233855103,15,58.34630914865897,0,0
111,lightning_1.0.0,tests/utilities/test_xla_device_utils.py,44,23,20,2,6,3,6,8,9,17.509775004326936,1.0,27.0,1.5,27.0,4,88.82924707629073,0,0
112,lightning_1.0.0,tests/utilities/dist.py,46,24,24,2,8,5,10,10,15,26.0,1.25,62.28615177913805,3.4603417655076694,49.82892142331044,4,86.64184508870815,0,0
113,lightning_1.0.0,tests/utilities/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
114,lightning_1.0.0,tests/utilities/test_dtype_device_mixin.py,102,44,63,5,16,13,22,21,35,75.60964047443682,3.4375,528.4506899280697,29.358371662670532,153.73110979725664,12,74.11775795368206,0,0
115,lightning_1.0.0,tests/utilities/test_upgrade_checkpoint.py,49,13,32,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,99.02017703177616,0,0
116,lightning_1.0.0,tests/utilities/parsing.py,74,39,40,2,5,3,5,7,8,13.60964047443681,1.0,22.458839376460837,1.2477132986922683,22.458839376460837,9,83.15484395044759,0,0
117,lightning_1.0.0,tests/utilities/test_apply_func.py,79,31,51,3,10,6,12,13,18,37.97416845103709,1.8,119.8942468677714,6.660791492653967,66.60791492653966,19,80.29883461600035,0,0
118,lightning_1.0.0,tests/utilities/test_apply_func_torchtext.py,65,34,39,1,1,3,6,2,9,0.0,3.0,27.0,1.5,9.0,5,88.08997439782716,0,0
119,lightning_1.0.0,benchmarks/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
120,lightning_1.0.0,benchmarks/test_parity.py,115,62,73,3,9,5,9,12,14,33.28421251514428,1.5,75.28421251514428,4.182456250841349,50.18947501009619,10,72.25138754686125,0,0
121,lightning_1.0.0,rapid_prototyping_templates/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
122,lightning_1.0.0,pl_examples/test_examples.py,94,14,34,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,87.77845005082264,0,0
123,lightning_1.0.0,pl_examples/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,4,1
124,lightning_1.0.0,pl_examples/bug_report_model.py,133,65,67,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,20,82.1832937181955,1,1
125,lightning_1.0.0,pl_examples/domain_templates/imagenet.py,269,135,209,9,25,14,26,34,40,144.62572975734892,4.68,952.3730438820636,52.90961354900353,203.4985136500136,25,49.86205275659058,4,1
126,lightning_1.0.0,pl_examples/domain_templates/generative_adversarial_net.py,213,112,132,4,10,6,11,14,17,41.21928094887362,2.2,142.3950740849544,7.910837449164132,64.72503367497926,15,65.26955701356512,4,1
127,lightning_1.0.0,pl_examples/domain_templates/unet.py,122,56,70,4,17,24,41,21,65,77.48686830125578,4.823529411764706,1377.1206978476937,76.50670543598298,285.50063248061946,14,70.65192280041235,0,0
128,lightning_1.0.0,pl_examples/domain_templates/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
129,lightning_1.0.0,pl_examples/domain_templates/semantic_segmentation.py,246,137,156,5,13,9,16,18,25,59.71535681027101,3.076923076923077,320.7634616494086,17.820192313856033,104.2481250360578,27,62.44972415841203,2,1
130,lightning_1.0.0,pl_examples/domain_templates/reinforce_learn_Qnet.py,375,172,186,9,22,13,24,31,37,126.63682062300134,4.909090909090909,899.8622025593615,49.9923445866312,183.3052634843144,32,60.20495904427483,2,1
131,lightning_1.0.0,pl_examples/domain_templates/computer_vision_fine_tuning.py,454,201,289,9,40,33,49,49,82,241.4064488084753,5.5125,2537.9892172861773,140.9994009603432,460.4062072174471,48,49.67719787289577,3,1
132,lightning_1.0.0,pl_examples/basic_examples/mnist.py,112,63,63,3,4,3,5,7,8,12.75488750216347,1.875,42.11032383086406,2.339462435048004,22.458839376460837,10,78.65861317560608,1,1
133,lightning_1.0.0,pl_examples/basic_examples/autoencoder.py,105,50,58,3,4,4,7,7,11,12.75488750216347,2.625,81.06237337441333,4.503465187467407,30.880904142633646,7,80.64321824212207,2,1
134,lightning_1.0.0,pl_examples/basic_examples/image_classifier.py,126,72,72,3,4,3,5,7,8,12.75488750216347,1.875,42.11032383086406,2.339462435048004,22.458839376460837,12,76.85554066912543,1,1
135,lightning_1.0.0,pl_examples/basic_examples/__init__.py,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
136,lightning_1.0.0,.github/prepare-nightly_pkg-name.py,12,10,10,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,1,1
137,lightning_1.0.0,.github/prepare-nightly_version.py,16,13,13,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1,100.0,0,0
138,lightning_1.0.0,pytorch_lightning/__init__.py,79,32,56,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,4,84.34163422490609,20,1
139,lightning_1.0.0,pytorch_lightning/accelerators/dp_accelerator.py,164,99,101,3,11,6,12,14,18,42.80863530717375,1.6363636363636365,112.14390861333308,6.23021714518517,68.53238859703687,34,65.9196749052093,1,1
140,lightning_1.0.0,pytorch_lightning/accelerators/ddp_cpu_spawn_accelerator.py,235,121,127,8,30,18,35,38,53,171.20671786825557,4.666666666666667,1297.9874049917134,72.11041138842853,278.14015821251,32,61.96310051717023,1,1
141,lightning_1.0.0,pytorch_lightning/accelerators/cpu_accelerator.py,73,40,40,1,6,3,6,7,9,15.509775004326936,0.5,12.63309714925922,0.701838730514401,25.26619429851844,11,82.6950874828311,1,1
142,lightning_1.0.0,pytorch_lightning/accelerators/gpu_accelerator.py,113,67,66,1,6,3,6,7,9,15.509775004326936,0.5,12.63309714925922,0.701838730514401,25.26619429851844,15,75.54130193000944,1,1
143,lightning_1.0.0,pytorch_lightning/accelerators/ddp_cpu_slurm_accelerator.py,202,99,105,6,20,12,23,26,35,101.9483369020742,3.45,567.5780959655369,31.53211644252983,164.51539013493823,25,66.72142360917688,1,1
144,lightning_1.0.0,pytorch_lightning/accelerators/ddp_torchelastic_accelerator.py,204,101,107,6,20,12,23,26,35,101.9483369020742,3.45,567.5780959655369,31.53211644252983,164.51539013493823,25,66.49454028641598,1,1
145,lightning_1.0.0,pytorch_lightning/accelerators/ddp_accelerator.py,309,170,178,10,45,27,52,55,79,280.35267028370896,5.777777777777778,2638.869522573256,146.60386236518087,456.7274173684481,45,54.43723808607993,1,1
