Project,Files,LOC,LLOC,SLOC,h1,h2,N1,N2,N,Length,Calculated_length,Difficulty,Effort,Time,Halstead_Volume,Cyclomatic_Complexity,Maintainabilty_Index
jax_0.3.15,tests/sparse_test.py,2323,1475,1916,16,294,210,399,310,609,2474.703669381891,10.857142857142858,54721.73456767327,3040.0963648707375,5040.159762812012,192,0.0
jax_0.3.15,tests/lax_vmap_test.py,831,331,735,12,54,34,61,66,95,353.78347512548123,6.777777777777778,3891.918213520248,216.21767852890267,574.217441339053,62,31.422943053639713
jax_0.3.15,tests/optimizers_test.py,314,251,231,5,33,24,48,38,72,178.07464641326578,3.6363636363636362,1374.0028398834113,76.33349110463396,377.85078096793814,31,44.748706601409594
jax_0.3.15,tests/lax_test.py,2985,1378,2596,13,252,196,367,265,563,2058.380257057813,9.466269841269842,42901.7477039054,2383.4304279947446,4532.064733340667,245,0.0
jax_0.3.15,tests/pickle_test.py,115,76,75,3,6,5,10,9,15,20.264662506490406,2.5,118.87218755408671,6.604010419671484,47.548875021634686,9,69.39881019612508
jax_0.3.15,tests/remote_transfer_test.py,49,26,25,3,6,3,6,9,9,20.264662506490406,1.5,42.793987519471216,2.377443751081734,28.529325012980813,5,87.50514140779416
jax_0.3.15,tests/custom_root_test.py,247,173,168,10,54,34,65,64,99,343.983206065701,6.018518518518518,3575.0,198.61111111111111,594.0,8,50.96630912842953
jax_0.3.15,tests/lax_scipy_test.py,609,355,487,16,140,87,161,156,248,1062.0996223722952,9.2,16622.373702556106,923.4652056975615,1806.7797502778376,54,31.524642968642272
jax_0.3.15,tests/pmap_test.py,2959,2215,2316,20,631,439,851,651,1290,5955.682660931736,13.486529318541997,162607.12062015693,9033.728923342052,12057.002715783668,305,0.0
jax_0.3.15,tests/random_test.py,1705,1128,1378,18,335,256,419,353,675,2885.044440616582,11.256716417910448,64308.25829204118,3572.68101622451,5712.878951958047,224,0.0
jax_0.3.15,tests/checkify_test.py,830,623,631,8,47,57,104,55,161,285.06567602884894,8.851063829787234,8238.56059942612,457.6978110792289,930.7989138774702,48,28.721684017066007
jax_0.3.15,tests/pjit_test.py,2051,1441,1694,13,295,211,420,308,631,2468.454203889349,9.254237288135593,48273.26948677036,2681.848304820576,5216.342307178482,171,0.0
jax_0.3.15,tests/lax_scipy_sparse_test.py,518,314,416,9,83,54,96,92,150,557.6575978147756,5.204819277108434,5093.094153644512,282.94967520247286,978.534293408552,40,34.42253852956003
jax_0.3.15,tests/scipy_optimize_test.py,237,125,165,8,80,59,115,88,174,529.7542475909889,5.75,6462.661334446617,359.0367408025898,1123.9411016428899,12,50.5938231308107
jax_0.3.15,tests/gfile_cache_test.py,85,58,58,3,8,5,10,11,15,28.75488750216347,1.875,97.296514274174,5.405361904120777,51.89147427955947,11,72.34362509216962
jax_0.3.15,tests/lax_control_flow_test.py,3071,2321,2448,15,460,410,765,475,1175,4127.528782368541,12.472826086956522,130314.16428636454,7239.675793686919,10447.845851281514,238,0.0
jax_0.3.15,tests/array_interoperability_test.py,260,164,209,6,53,32,58,59,90,319.0895590961765,3.2830188679245285,1738.154531188801,96.56414062160006,529.4378744425658,39,44.46997603825403
jax_0.3.15,tests/lax_numpy_test.py,6663,3969,5753,21,824,595,1085,845,1680,8073.915100277326,13.825849514563107,225835.8039588185,12546.433553267694,16334.31665236484,641,0.0
jax_0.3.15,tests/jax_jit_test.py,213,137,142,3,17,12,24,20,36,74.24175580341925,2.1176470588235294,329.4834594690601,18.304636637170006,155.58941141594505,21,59.04177324082919
jax_0.3.15,tests/transfer_guard_test.py,243,142,173,3,10,5,10,13,15,37.974168451037094,1.5,83.25989365817458,4.625549647676365,55.506595772116384,30,59.01478841561404
jax_0.3.15,tests/debugger_test.py,326,203,266,5,20,13,26,25,39,98.04820237218406,3.25,588.6087720539464,32.700487336330355,181.11039140121426,18,47.16687030539081
jax_0.3.15,tests/jaxpr_util_test.py,106,61,70,5,22,12,23,27,35,109.71713608445735,2.6136363636363638,434.96414082290823,24.16467449016157,166.4210625757214,20,66.75120307623529
jax_0.3.15,tests/host_callback_test.py,3038,1559,2403,16,355,308,600,371,908,3071.444701109176,13.52112676056338,104789.13859567353,5821.618810870752,7750.030041971689,205,0.0
jax_0.3.15,tests/distributed_test.py,113,60,75,6,10,7,12,16,19,48.72905595320056,3.6,273.6,15.200000000000001,76.0,13,71.13371756089646
jax_0.3.15,tests/profiler_test.py,245,168,190,5,30,16,32,35,48,158.81635834269238,2.6666666666666665,656.5482261689556,36.47490145383087,246.20558481335837,21,50.83894778150818
jax_0.3.15,tests/polynomial_test.py,134,63,81,6,16,9,17,22,26,79.50977500432694,3.1875,369.57539539456604,20.531966410809225,115.94522208456974,8,71.92208035806354
jax_0.3.15,tests/mesh_utils_test.py,274,154,194,5,64,41,80,69,121,395.6096404744368,3.125,2309.7858102192454,128.32143390106918,739.1314592701585,38,46.556611448579375
jax_0.3.15,tests/multi_device_test.py,226,137,137,7,31,18,36,38,54,173.2315700763964,4.064516129032258,1151.8354452087146,63.99085806715081,283.3880857259536,19,59.79438923690874
jax_0.3.15,tests/batching_test.py,1404,1001,1124,12,232,178,304,244,482,1866.0711408782504,7.862068965517241,30053.665877545205,1669.6481043080669,3822.6153967053115,131,4.335765425105859
jax_0.3.15,tests/host_callback_to_tf_test.py,252,135,152,4,39,25,50,43,75,214.1306865356277,2.5641025641025643,1043.5124528273266,57.97291404596259,406.96985660265733,10,59.06943272913278
jax_0.3.15,tests/scipy_fft_test.py,84,49,58,4,18,11,20,22,31,83.05865002596161,2.2222222222222223,307.20528928390274,17.066960515772376,138.24238017775622,9,71.81588774917269
jax_0.3.15,tests/stax_test.py,264,141,213,3,9,5,9,12,14,33.28421251514428,1.5,75.28421251514428,4.182456250841349,50.18947501009619,27,53.30485183785885
jax_0.3.15,tests/fft_test.py,444,284,373,14,82,57,104,96,161,574.6222332874894,8.878048780487806,9412.320546152749,522.906697008486,1060.1789626161062,61,33.5411096555188
jax_0.3.15,tests/linalg_test.py,1721,1019,1464,17,368,287,493,385,780,3206.157668130237,11.387228260869565,76285.29013782021,4238.071674323345,6699.197415754167,168,0.46461522018189916
jax_0.3.15,tests/scipy_signal_test.py,438,196,364,8,50,37,61,58,98,306.1928094887362,4.88,2801.52083110981,155.64004617276723,574.0821375225021,29,41.88704226814346
jax_0.3.15,tests/custom_linear_solve_test.py,419,270,298,11,73,43,82,84,125,489.91094060325156,6.178082191780822,4936.5328042349665,274.2518224574981,799.0396778473449,18,43.50195654489313
jax_0.3.15,tests/lax_numpy_einsum_test.py,353,246,281,4,12,6,12,16,18,51.01955000865388,2.0,144.0,8.0,72.0,49,44.584641569507845
jax_0.3.15,tests/scipy_ndimage_test.py,157,84,111,8,31,18,33,39,51,177.58008562199316,4.258064516129032,1147.7847657219565,63.76582031788647,269.55551316197466,15,61.51467517061247
jax_0.3.15,tests/tree_util_test.py,541,389,434,9,34,23,43,43,66,201.50306161549238,5.6911764705882355,2038.2007994794262,113.23337774885701,358.13347381033844,69,30.540523355982646
jax_0.3.15,tests/dynamic_api_test.py,1254,857,831,7,56,53,100,63,153,344.86336008962905,6.25,5715.773926846796,317.5429959359331,914.5238282954873,63,34.204872022848306
jax_0.3.15,tests/custom_object_test.py,375,272,278,7,26,20,38,33,58,141.86291712607164,5.115384615384615,1496.6329321819655,83.1462740101092,292.57485892279027,44,40.11905016460251
jax_0.3.15,tests/ode_test.py,258,171,170,7,88,54,96,95,150,588.0814668944854,3.8181818181818183,3762.7354847713614,209.04086026507562,985.4783412496422,23,49.31352065863135
jax_0.3.15,tests/heap_profiler_test.py,43,17,17,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,3,94.47618306454243
jax_0.3.15,tests/third_party/scipy/line_search_test.py,168,111,112,10,84,60,109,94,169,570.1739444622895,6.488095238095238,7187.028645044867,399.2793691691593,1107.7255159335207,18,54.09946977915253
jax_0.3.15,tests/benchmarks/xla.py,43,12,22,1,1,1,1,2,2,0.0,0.5,1.0,0.05555555555555555,2.0,1,100.0
jax_0.3.15,tests/filecheck/shapes.filecheck.py,109,25,25,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,62.49490926813355
jax_0.3.15,tests/filecheck/math.filecheck.py,472,94,99,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,41.59978677870601
jax_0.3.15,tests/filecheck/subcomputations.filecheck.py,73,29,29,3,8,4,8,11,12,28.75488750216347,1.5,62.26976913547136,3.4594316186372978,41.51317942364757,2,82.63167811069337
jax_0.3.15,tests/filecheck/names.filecheck.py,45,14,13,2,4,2,4,6,6,10.0,1.0,15.509775004326936,0.861654166907052,15.509775004326936,2,80.6165659868963
jax_0.3.15,tests/filecheck/array.filecheck.py,109,23,34,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,2,80.07298136276972
jax_0.3.15,tests/filecheck/jax_filecheck_helpers.py,33,13,13,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,benchmarks/pmap_benchmark.py,156,112,94,3,10,5,10,13,15,37.974168451037094,1.5,83.25989365817458,4.625549647676365,55.506595772116384,11,68.53417642934342
jax_0.3.15,benchmarks/benchmark.py,164,91,101,13,44,27,53,57,80,288.3207075558753,7.829545454545454,3653.5101997813704,202.9727888767428,466.6312011331794,21,63.37941769088791
jax_0.3.15,benchmarks/api_benchmark.py,469,333,330,6,40,23,46,46,69,228.38689879982144,3.45,1314.8839236393721,73.04910686885401,381.1257749679339,50,33.42774560845396
jax_0.3.15,benchmarks/gda_benchmark.py,156,62,110,2,5,3,6,7,9,13.60964047443681,1.2,30.319433158222125,1.6844129532345624,25.26619429851844,12,72.46751648360699
jax_0.3.15,jax/errors.py,23,1,9,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/flatten_util.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/jaxpr_util.py,208,133,145,5,18,11,20,23,31,86.66829050039843,2.7777777777777777,389.52894621602053,21.64049701200114,140.2304206377674,24,59.065994335218576
jax_0.3.15,jax/custom_batching.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/linear_util.py,349,190,186,6,57,31,65,63,96,347.9845058117172,3.4210526315789473,1963.0645643494463,109.05914246385812,573.818872655992,47,53.77430626656326
jax_0.3.15,jax/random.py,170,4,43,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/cloud_tpu_init.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/ad_checkpoint.py,21,1,7,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/dtypes.py,25,1,11,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/distributed.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/api_util.py,25,1,10,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/core.py,2784,2004,2001,20,492,333,644,512,977,4486.155698524653,13.089430894308943,115095.36585365854,6394.186991869919,8793.0,652,0.0
jax_0.3.15,jax/__init__.py,149,36,120,0,0,0,0,0,0,0,0,0,0.0,0,2,100.0
jax_0.3.15,jax/util.py,29,1,15,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/collect_profile.py,107,45,79,4,13,7,13,17,20,56.105716335834195,2.0,163.4985136500136,9.083250758334088,81.7492568250068,7,74.46088269455383
jax_0.3.15,jax/config.py,17,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/custom_derivatives.py,28,1,14,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/prng.py,23,1,9,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/version.py,25,6,6,0,0,0,0,0,0,0,0,0,0.0,0,3,100.0
jax_0.3.15,jax/custom_transpose.py,17,1,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/test_util.py,47,18,24,1,2,1,2,3,3,2.0,0.5,2.3774437510817346,0.1320802083934297,4.754887502163469,5,95.36177125532097
jax_0.3.15,jax/stages.py,19,1,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/tree_util.py,61,2,24,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/dlpack.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/abstract_arrays.py,21,2,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/profiler.py,26,1,12,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/ops/__init__.py,20,1,6,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/nn/__init__.py,44,4,28,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/nn/initializers.py,39,2,20,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/special.py,47,1,33,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/signal.py,25,1,11,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/linalg.py,44,2,29,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/__init__.py,23,9,9,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/ndimage.py,17,1,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/fft.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/cluster/__init__.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/cluster/vq.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/optimize/__init__.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/sparse/linalg.py,19,1,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/sparse/__init__.py,15,1,1,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/norm.py,21,1,7,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/nbinom.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/laplace.py,19,1,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/chi2.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/betabinom.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/gennorm.py,19,1,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/beta.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/__init__.py,34,20,20,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/gamma.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/logistic.py,22,1,8,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/dirichlet.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/bernoulli.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/geom.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/uniform.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/cauchy.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/expon.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/t.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/poisson.py,19,1,5,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/multivariate_normal.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/stats/pareto.py,18,1,4,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/scipy/interpolate/__init__.py,18,1,2,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/lax/linalg.py,40,2,24,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/lax/__init__.py,360,11,346,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/interpreters/sharded_jit.py,461,177,267,13,36,26,50,49,76,234.2230163877574,9.027777777777779,3852.314809712379,214.0174894284655,426.7179481527558,33,56.89651685036329
jax_0.3.15,jax/interpreters/pxla.py,2864,1597,2017,19,435,280,525,454,805,3893.4297647256276,11.46551724137931,81466.75980963808,4525.931100535449,7105.371532269187,465,0.0
jax_0.3.15,jax/interpreters/__init__.py,18,3,3,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/interpreters/batching.py,713,517,569,17,202,130,253,219,383,1616.4455878171184,10.646039603960396,31701.174633418315,1761.1763685232397,2977.7434438272494,167,12.744935711270001
jax_0.3.15,jax/interpreters/partial_eval.py,2517,1696,1915,19,584,360,666,603,1026,5447.568165141358,10.83390410958904,102663.70650470511,5703.539250261395,9476.150560889488,625,0.0
jax_0.3.15,jax/interpreters/ad.py,802,566,621,15,177,113,206,192,319,1380.3695412988184,8.728813559322035,21120.263803914837,1173.3479891063798,2419.603037730049,181,10.652096479250776
jax_0.3.15,jax/interpreters/xla.py,574,348,391,13,91,54,104,104,158,640.3150285939156,7.428571428571429,7864.401817749601,436.91121209720006,1058.6694754662924,81,35.84379093582945
jax_0.3.15,jax/interpreters/masking.py,580,415,393,17,182,117,218,199,335,1435.9054928174185,10.18131868131868,26046.554485305343,1447.0308047391857,2558.2692478821223,156,22.152977315553258
jax_0.3.15,jax/interpreters/mlir.py,1514,911,1108,17,203,131,256,220,387,1625.5500594898465,10.719211822660098,32279.686655545218,1793.3159253080676,3011.386209134044,219,3.574057034026802
jax_0.3.15,jax/tools/__init__.py,13,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,100.0
jax_0.3.15,jax/tools/jax_to_ir.py,249,107,127,8,22,14,24,30,38,122.10749561002054,4.363636363636363,813.6516769445399,45.20287094136333,186.46184263312372,26,65.57335083291308
jax_0.3.15,jax/tools/colab_tpu.py,47,15,13,2,3,2,3,5,5,6.754887502163469,1.0,11.60964047443681,0.6449800263576005,11.60964047443681,2,77.61391406611567
